,year,week,SMN,SMT,VCI,TCI,VHI,province
481,1993,14,0.101,276.45,19.55,69.82,44.68,10
482,1993,15,0.132,279.83,22.87,73.02,47.94,10
483,1993,16,0.181,284.55,32.22,64.49,48.36,10
484,1993,17,0.226,288.72,37.99,49.88,43.93,10
485,1993,18,0.267,291.37,41.62,41.25,41.44,10
486,1993,19,0.306,292.49,43.57,43.31,43.44,10
487,1993,20,0.341,293.07,43.88,49.11,46.49,10
488,1993,21,0.371,293.69,43.89,51.57,47.73,10
489,1993,22,0.394,293.94,42.85,54.0,48.42,10
490,1993,23,0.411,294.11,42.85,55.58,49.21,10
491,1993,24,0.419,293.79,42.89,61.52,52.21,10
492,1993,25,0.424,293.52,44.93,66.41,55.67,10
493,1993,26,0.422,293.33,44.86,70.13,57.49,10
494,1993,27,0.422,293.25,46.05,73.01,59.53,10
495,1993,28,0.419,293.18,48.78,75.31,62.05,10
496,1993,29,0.42,293.45,55.37,73.0,64.18,10
497,1993,30,0.416,293.77,58.61,68.2,63.4,10
498,1993,31,0.411,293.62,59.18,69.09,64.14,10
499,1993,32,0.398,292.83,54.34,77.39,65.86,10
500,1993,33,0.379,292.04,46.23,83.68,64.96,10
501,1993,34,0.362,291.29,41.56,85.43,63.49,10
502,1993,35,0.343,290.27,40.84,83.51,62.18,10
503,1993,36,0.324,289.04,42.38,78.22,60.3,10
504,1993,37,0.307,288.28,44.01,70.06,57.04,10
505,1993,38,0.286,287.34,42.56,65.59,54.08,10
506,1993,39,0.261,286.26,38.65,63.71,51.18,10
507,1993,40,0.23,284.78,31.94,64.24,48.09,10
508,1993,41,0.199,282.93,25.89,61.76,43.82,10
509,1993,42,0.176,280.91,24.76,61.17,42.97,10
510,1993,43,0.152,278.4,25.11,60.91,43.01,10
511,1993,44,0.132,275.68,26.24,56.96,41.6,10
512,1993,45,0.109,273.32,24.82,50.32,37.57,10
513,1993,46,0.089,271.66,23.69,42.07,32.88,10
514,1993,47,0.07,270.84,23.17,33.18,28.17,10
515,1993,48,0.056,270.28,22.76,27.07,24.92,10
516,1993,49,0.047,269.82,22.9,22.12,22.51,10
517,1993,50,0.045,269.81,25.86,14.76,20.31,10
518,1993,51,0.044,269.79,29.03,7.78,18.41,10
519,1993,52,0.043,269.29,30.67,7.62,19.15,10
520,1996,1,0.017,252.51,2.22,69.96,36.09,10
521,1996,2,0.015,252.45,1.95,71.75,36.85,10
522,1996,3,0.011,252.45,1.82,72.51,37.17,10
523,1996,4,0.008,251.55,1.64,75.16,38.4,10
524,1996,5,0.007,251.04,1.31,77.94,39.63,10
525,1996,6,0.006,250.5,1.04,82.95,42.0,10
526,1996,7,0.006,250.68,0.9,87.14,44.02,10
527,1996,8,0.005,252.99,0.85,87.95,44.4,10
528,1996,9,0.006,256.06,0.8,87.37,44.08,10
529,1996,10,0.009,259.43,0.81,83.46,42.14,10
530,1996,11,0.015,262.36,0.73,79.99,40.36,10
531,1996,12,0.026,265.83,0.81,78.76,39.78,10
532,1996,13,0.044,269.77,1.93,78.84,40.38,10
533,1996,14,0.071,274.44,4.99,79.42,42.2,10
534,1996,15,0.105,279.83,10.17,72.57,41.37,10
535,1996,16,0.15,285.17,18.28,58.29,38.28,10
536,1996,17,0.198,288.89,25.83,47.49,36.66,10
537,1996,18,0.245,291.8,32.53,36.46,34.49,10
538,1996,19,0.293,293.45,37.68,33.75,35.71,10
539,1996,20,0.335,295.2,40.78,28.28,34.53,10
540,1996,21,0.367,296.89,41.32,19.65,30.49,10
541,1996,22,0.384,297.29,37.0,20.93,28.97,10
542,1996,23,0.392,297.22,31.29,24.58,27.93,10
543,1996,24,0.393,296.89,26.68,28.17,27.42,10
544,1996,25,0.389,295.94,23.25,38.37,30.81,10
545,1996,26,0.386,295.07,21.89,49.34,35.62,10
546,1996,27,0.383,294.1,21.5,62.93,42.22,10
547,1996,28,0.383,293.61,26.32,70.02,48.17,10
548,1996,29,0.383,293.51,32.47,71.82,52.14,10
549,1996,30,0.371,292.75,31.71,80.26,55.99,10
550,1996,31,0.36,292.17,28.48,85.76,57.12,10
551,1996,32,0.35,291.87,25.45,88.08,56.77,10
552,1996,33,0.344,291.73,25.16,87.41,56.29,10
553,1996,34,0.331,291.11,22.79,87.34,55.07,10
554,1996,35,0.305,289.46,19.37,91.11,55.24,10
555,1996,36,0.274,286.99,16.39,94.84,55.62,10
556,1996,37,0.252,285.13,17.07,94.61,55.84,10
557,1996,38,0.243,284.53,21.75,88.28,55.01,10
558,1996,39,0.238,284.43,27.79,80.18,53.98,10
559,1996,40,0.227,284.42,30.2,67.8,49.0,10
560,1996,41,0.214,283.73,33.88,52.76,43.32,10
561,1996,42,0.193,282.33,34.03,46.0,40.02,10
562,1996,43,0.164,279.8,31.59,48.4,39.99,10
563,1996,44,0.132,276.91,25.71,47.12,36.42,10
564,1996,45,0.108,274.29,23.52,43.44,33.48,10
565,1996,46,0.092,271.08,25.32,44.75,35.04,10
566,1996,47,0.075,267.45,26.3,49.29,37.79,10
567,1996,48,0.055,263.05,20.14,58.84,39.49,10
568,1996,49,0.04,259.92,12.05,64.14,38.09,10
569,1996,50,0.033,258.02,8.88,63.53,36.21,10
570,1996,51,0.033,258.29,13.16,53.76,33.46,10
571,1996,52,0.032,259.26,16.67,45.59,31.13,10
572,1997,1,0.033,260.28,18.96,40.61,29.78,10
573,1997,2,0.034,261.11,22.41,39.23,30.82,10
574,1997,3,0.038,262.0,29.09,37.34,33.22,10
575,1997,4,0.046,263.65,38.77,32.95,35.86,10
576,1997,5,0.06,266.07,48.05,29.16,38.6,10
577,1997,6,0.079,268.86,57.15,25.53,41.34,10
578,1997,7,0.099,271.67,65.84,21.07,43.45,10
579,1997,8,0.117,274.52,71.45,17.78,44.62,10
580,1997,9,0.128,276.35,73.25,18.59,45.92,10
581,1997,10,0.14,278.27,74.29,19.1,46.7,10
582,1997,11,0.153,280.36,73.79,16.44,45.11,10
583,1997,12,0.16,282.39,70.46,19.11,44.78,10
584,1997,13,0.171,284.67,66.17,20.02,43.1,10
585,1997,14,0.18,286.18,58.76,21.43,40.1,10
586,1997,15,0.193,287.82,51.08,23.09,37.08,10
587,1997,16,0.215,289.63,47.09,25.43,36.26,10
588,1997,17,0.245,291.35,45.82,26.87,36.34,10
589,1997,18,0.277,292.73,45.81,28.25,37.03,10
590,1997,19,0.317,293.77,47.6,30.89,39.25,10
591,1997,20,0.352,294.32,48.55,36.74,42.64,10
592,1997,21,0.384,293.98,49.28,48.41,48.85,10
593,1997,22,0.408,293.14,49.44,61.74,55.59,10
594,1997,23,0.432,293.39,54.45,62.79,58.62,10
595,1997,24,0.453,294.21,62.96,56.86,59.91,10
596,1997,25,0.466,294.42,70.35,56.2,63.28,10
597,1997,26,0.472,294.38,75.52,57.92,66.72,10
598,1997,27,0.466,293.86,73.41,66.07,69.74,10
599,1997,28,0.452,293.24,69.9,74.91,72.4,10
600,1997,29,0.447,293.24,71.78,75.53,73.65,10
601,1997,30,0.443,293.32,74.31,73.5,73.91,10
602,1997,31,0.438,293.42,75.09,71.18,73.14,10
603,1997,32,0.432,293.36,75.15,70.92,73.03,10
604,1997,33,0.424,293.03,74.72,72.59,73.65,10
605,1997,34,0.417,292.57,76.64,71.89,74.26,10
606,1997,35,0.411,291.86,81.5,68.24,74.87,10
607,1997,36,0.402,290.98,85.29,61.0,73.15,10
608,1997,37,0.39,289.98,87.38,55.56,71.47,10
609,1997,38,0.376,288.74,88.26,53.25,70.76,10
610,1997,39,0.353,287.44,86.2,51.89,69.04,10
611,1997,40,0.319,285.21,79.59,59.21,69.4,10
612,1997,41,0.284,282.54,72.88,66.28,69.58,10
613,1997,42,0.253,280.39,68.29,67.13,67.71,10
614,1997,43,0.223,277.86,65.73,66.27,66.0,10
615,1997,44,0.19,275.29,61.91,60.34,61.12,10
616,1997,45,0.157,271.8,55.83,60.62,58.22,10
617,1997,46,0.125,267.81,48.58,64.02,56.3,10
618,1997,47,0.095,264.13,41.97,66.49,54.23,10
619,1997,48,0.078,261.13,40.7,68.23,54.46,10
620,1997,49,0.069,258.95,41.39,68.78,55.09,10
621,1997,50,0.064,257.79,43.0,64.79,53.89,10
622,1997,51,0.064,258.04,51.01,55.22,53.12,10
623,1997,52,0.068,259.77,59.64,44.13,51.88,10
624,1998,1,0.073,261.74,65.89,35.78,50.83,10
625,1998,2,0.08,264.52,73.51,27.19,50.35,10
626,1998,3,0.085,266.62,79.38,21.17,50.28,10
627,1998,4,0.088,268.36,80.75,17.48,49.11,10
628,1998,5,0.093,269.86,77.47,17.68,47.57,10
629,1998,6,0.096,270.29,70.33,21.69,46.01,10
630,1998,7,0.098,270.79,64.99,24.47,44.73,10
631,1998,8,0.098,272.02,59.68,26.5,43.09,10
632,1998,9,0.093,272.19,52.38,33.31,42.85,10
633,1998,10,0.088,271.83,45.03,41.79,43.41,10
634,1998,11,0.087,271.57,38.74,48.16,43.45,10
635,1998,12,0.09,272.37,33.99,55.85,44.92,10
636,1998,13,0.105,274.58,32.33,60.66,46.49,10
637,1998,14,0.125,277.09,31.77,67.55,49.66,10
638,1998,15,0.161,280.18,36.43,72.34,54.38,10
639,1998,16,0.205,282.59,42.74,79.1,60.92,10
640,1998,17,0.25,284.73,48.19,83.94,66.07,10
641,1998,18,0.291,286.36,51.63,86.53,69.08,10
642,1998,19,0.332,287.7,54.07,86.97,70.52,10
643,1998,20,0.367,289.28,54.95,84.52,69.74,10
644,1998,21,0.396,290.9,54.98,78.83,66.9,10
645,1998,22,0.413,291.5,52.23,77.94,65.08,10
646,1998,23,0.428,292.25,52.38,74.17,63.27,10
647,1998,24,0.438,292.95,53.94,70.57,62.26,10
648,1998,25,0.443,293.28,56.25,69.43,62.84,10
649,1998,26,0.443,293.71,57.16,66.11,61.63,10
650,1998,27,0.44,294.0,57.22,64.3,60.76,10
651,1998,28,0.442,294.72,63.27,55.76,59.51,10
652,1998,29,0.447,295.49,72.05,45.33,58.69,10
653,1998,30,0.449,295.79,77.75,41.59,59.67,10
654,1998,31,0.439,295.17,75.64,49.05,62.34,10
655,1998,32,0.429,294.56,73.54,55.83,64.68,10
656,1998,33,0.417,293.59,70.59,65.55,68.07,10
657,1998,34,0.401,292.44,66.39,73.63,70.01,10
658,1998,35,0.384,291.75,65.14,69.1,67.12,10
659,1998,36,0.357,290.38,59.92,66.36,63.14,10
660,1998,37,0.328,288.77,54.7,65.93,60.32,10
661,1998,38,0.298,287.08,48.45,67.87,58.16,10
662,1998,39,0.266,284.86,41.35,76.74,59.05,10
663,1998,40,0.236,282.82,34.91,84.2,59.56,10
664,1998,41,0.213,281.08,32.91,82.45,57.68,10
665,1998,42,0.196,279.02,35.86,81.64,58.75,10
666,1998,43,0.179,276.87,40.11,75.26,57.69,10
667,1998,44,0.15,273.97,37.11,70.64,53.88,10
668,1998,45,0.119,270.39,30.75,69.72,50.24,10
669,1998,46,0.09,265.63,24.08,76.36,50.22,10
670,1998,47,0.072,261.86,24.06,77.73,50.89,10
671,1998,48,0.063,259.9,26.63,73.61,50.12,10
672,1998,49,0.056,258.11,27.66,71.87,49.77,10
673,1998,50,0.05,255.85,27.67,72.16,49.91,10
674,1998,51,0.047,254.85,29.66,67.52,48.59,10
675,1998,52,0.044,253.61,31.8,67.35,49.58,10
676,1999,1,0.043,252.53,31.72,69.51,50.62,10
677,1999,2,0.044,250.61,34.54,77.36,55.95,10
678,1999,3,0.048,248.38,40.14,85.05,62.6,10
679,1999,4,0.051,247.09,43.51,87.49,65.5,10
680,1999,5,0.052,246.8,41.59,88.58,65.08,10
681,1999,6,0.053,247.35,37.12,90.43,63.78,10
682,1999,7,0.055,249.1,35.1,90.35,62.72,10
683,1999,8,0.06,252.48,35.72,88.14,61.93,10
684,1999,9,0.068,257.51,37.56,81.43,59.49,10
685,1999,10,0.08,262.93,40.52,70.38,55.45,10
686,1999,11,0.103,268.9,47.27,55.87,51.57,10
687,1999,12,0.132,275.6,55.86,42.92,49.39,10
688,1999,13,0.164,280.54,62.62,35.84,49.23,10
689,1999,14,0.199,284.29,68.44,30.3,49.37,10
690,1999,15,0.234,287.07,70.89,27.03,48.96,10
691,1999,16,0.273,289.35,72.92,26.91,49.92,10
692,1999,17,0.318,291.28,77.1,26.94,52.02,10
693,1999,18,0.368,292.89,83.33,26.72,55.03,10
694,1999,19,0.41,294.29,86.54,26.18,56.36,10
695,1999,20,0.447,295.66,90.03,24.27,57.15,10
696,1999,21,0.473,296.92,91.17,19.47,55.32,10
697,1999,22,0.489,297.57,91.25,18.01,54.63,10
698,1999,23,0.494,297.85,89.41,17.92,53.67,10
699,1999,24,0.495,298.03,87.52,15.51,51.52,10
700,1999,25,0.493,298.13,85.99,12.77,49.38,10
701,1999,26,0.487,298.14,83.35,12.08,47.71,10
702,1999,27,0.475,297.81,78.05,16.49,47.27,10
703,1999,28,0.46,297.52,73.77,18.56,46.16,10
704,1999,29,0.44,297.02,67.38,24.37,45.88,10
705,1999,30,0.42,296.16,60.22,36.62,48.42,10
706,1999,31,0.404,295.22,53.9,48.44,51.17,10
707,1999,32,0.395,294.17,51.83,60.99,56.41,10
708,1999,33,0.395,293.62,56.02,65.26,60.64,10
709,1999,34,0.398,293.15,63.93,64.85,64.39,10
710,1999,35,0.395,292.27,71.6,63.55,67.58,10
711,1999,36,0.39,291.6,77.94,54.61,66.28,10
712,1999,37,0.376,290.93,79.67,46.78,63.22,10
713,1999,38,0.354,289.81,76.89,43.54,60.22,10
714,1999,39,0.325,288.1,71.99,45.68,58.84,10
715,1999,40,0.294,285.36,65.86,58.19,62.03,10
716,1999,41,0.263,281.99,61.12,72.86,66.99,10
717,1999,42,0.233,279.64,57.01,75.31,66.16,10
718,1999,43,0.206,276.92,55.98,75.0,65.49,10
719,1999,44,0.179,274.33,55.45,67.96,61.7,10
720,1999,45,0.153,271.96,53.45,59.3,56.37,10
721,1999,46,0.125,269.31,48.94,55.23,52.09,10
722,1999,47,0.096,266.43,43.3,54.72,49.01,10
723,1999,48,0.074,262.9,36.4,59.81,48.1,10
724,1999,49,0.059,260.75,32.02,60.48,46.25,10
725,1999,50,0.048,260.56,26.62,52.77,39.69,10
726,1999,51,0.04,260.51,23.48,44.51,34.0,10
727,1999,52,0.036,260.68,22.65,39.91,31.28,10
728,2000,1,0.033,260.29,21.28,40.64,30.96,10
729,2000,2,0.033,260.4,22.74,42.06,32.4,10
730,2000,3,0.036,261.4,28.74,39.77,34.26,10
731,2000,4,0.043,262.45,36.16,37.55,36.86,10
732,2000,5,0.049,264.25,39.26,35.74,37.5,10
733,2000,6,0.056,266.71,39.62,32.93,36.27,10
734,2000,7,0.063,269.0,41.12,30.26,35.69,10
735,2000,8,0.073,270.85,43.83,30.54,37.18,10
736,2000,9,0.086,272.35,48.57,33.03,40.8,10
737,2000,10,0.099,273.95,51.16,34.84,43.0,10
738,2000,11,0.115,276.18,53.68,32.34,43.01,10
739,2000,12,0.133,278.4,56.02,34.64,45.33,10
740,2000,13,0.157,280.98,58.73,35.78,47.26,10
741,2000,14,0.185,283.58,61.22,35.47,48.35,10
742,2000,15,0.225,286.25,66.49,33.7,50.09,10
743,2000,16,0.275,288.43,73.62,34.86,54.24,10
744,2000,17,0.328,290.15,81.17,37.44,59.31,10
745,2000,18,0.382,291.46,87.96,40.29,64.13,10
746,2000,19,0.416,292.61,88.01,41.99,65.0,10
747,2000,20,0.438,293.69,85.78,42.93,64.35,10
748,2000,21,0.454,294.88,82.23,39.67,60.95,10
749,2000,22,0.46,295.96,76.45,34.05,55.25,10
750,2000,23,0.456,296.43,67.96,32.35,50.15,10
751,2000,24,0.453,296.56,62.09,31.52,46.8,10
752,2000,25,0.444,296.05,56.12,37.11,46.61,10
753,2000,26,0.432,295.48,49.29,44.42,46.86,10
754,2000,27,0.416,295.08,41.32,50.84,46.08,10
755,2000,28,0.403,294.82,38.04,54.39,46.22,10
756,2000,29,0.392,294.3,37.59,61.81,49.7,10
757,2000,30,0.386,294.26,39.72,61.98,50.85,10
758,2000,31,0.377,293.96,37.82,64.67,51.24,10
759,2000,32,0.367,293.45,34.74,69.88,52.31,10
760,2000,33,0.362,293.43,35.46,67.45,51.46,10
761,2000,34,0.353,292.75,35.73,69.43,52.58,10
762,2000,35,0.337,291.28,37.1,73.99,55.55,10
763,2000,36,0.319,289.73,39.14,72.01,55.58,10
764,2000,37,0.304,288.2,41.93,70.68,56.31,10
765,2000,38,0.287,286.8,42.43,70.51,56.47,10
766,2000,39,0.267,286.01,41.57,66.31,53.94,10
767,2000,40,0.241,285.48,37.53,56.74,47.14,10
768,2000,41,0.215,284.25,34.23,46.95,40.59,10
769,2000,42,0.185,282.54,29.6,43.88,36.74,10
770,2000,43,0.159,281.18,28.67,35.8,32.23,10
771,2000,44,0.128,279.2,24.26,28.9,26.58,10
772,2000,45,0.102,277.46,21.42,22.38,21.9,10
773,2000,46,0.089,276.13,25.5,16.44,20.97,10
774,2000,47,0.076,274.36,30.05,15.65,22.85,10
775,2000,48,0.068,272.81,34.49,15.85,25.17,10
776,2000,49,0.065,271.33,39.49,16.03,27.76,10
777,2000,50,0.063,269.78,42.73,15.28,29.01,10
778,2000,51,0.058,267.6,44.06,16.42,30.24,10
779,2000,52,0.056,266.05,45.95,19.8,32.87,10
780,2001,1,0.058,264.75,49.92,24.55,37.23,10
781,2001,2,0.056,263.07,48.14,32.71,40.42,10
782,2001,3,0.055,262.05,49.03,37.94,43.49,10
783,2001,4,0.054,261.93,46.95,39.83,43.39,10
784,2001,5,0.051,261.27,40.59,45.52,43.06,10
785,2001,6,0.054,261.15,37.72,50.17,43.95,10
786,2001,7,0.06,261.66,38.42,52.87,45.64,10
787,2001,8,0.069,263.9,41.44,52.31,46.88,10
788,2001,9,0.085,267.55,47.33,48.47,47.9,10
789,2001,10,0.109,271.93,56.5,40.76,48.63,10
790,2001,11,0.136,276.06,64.99,31.43,48.21,10
791,2001,12,0.162,279.34,71.48,29.73,50.6,10
792,2001,13,0.189,282.4,75.0,28.39,51.7,10
793,2001,14,0.217,284.97,77.18,26.58,51.88,10
794,2001,15,0.242,286.68,74.34,29.65,52.0,10
795,2001,16,0.27,288.65,71.36,32.5,51.93,10
796,2001,17,0.309,290.55,73.43,33.53,53.48,10
797,2001,18,0.348,291.47,75.25,40.06,57.66,10
798,2001,19,0.379,292.02,73.76,47.62,60.69,10
799,2001,20,0.402,292.45,70.7,54.99,62.85,10
800,2001,21,0.415,292.28,64.23,65.5,64.87,10
801,2001,22,0.425,291.88,58.57,74.43,66.5,10
802,2001,23,0.427,291.37,51.52,82.9,67.21,10
803,2001,24,0.43,291.5,48.79,85.91,67.35,10
804,2001,25,0.439,292.26,53.74,81.35,67.54,10
805,2001,26,0.448,293.14,59.51,73.07,66.29,10
806,2001,27,0.452,294.08,64.3,63.44,63.87,10
807,2001,28,0.447,294.48,66.14,58.96,62.55,10
808,2001,29,0.438,294.59,65.91,57.59,61.75,10
809,2001,30,0.433,294.95,68.21,52.74,60.48,10
810,2001,31,0.424,294.83,66.31,53.46,59.89,10
811,2001,32,0.404,294.21,57.89,60.46,59.18,10
812,2001,33,0.391,293.78,53.68,63.08,58.38,10
813,2001,34,0.374,292.92,49.05,67.55,58.3,10
814,2001,35,0.354,291.34,46.72,74.02,60.37,10
815,2001,36,0.334,289.52,47.5,74.9,61.2,10
816,2001,37,0.319,288.06,50.13,72.4,61.26,10
817,2001,38,0.311,287.18,54.99,67.19,61.09,10
818,2001,39,0.305,286.14,61.61,64.81,63.21,10
819,2001,40,0.296,284.9,67.11,62.86,64.99,10
820,2001,41,0.287,283.25,74.49,58.55,66.52,10
821,2001,42,0.272,281.27,78.62,57.81,68.21,10
822,2001,43,0.251,278.92,82.18,56.73,69.45,10
823,2001,44,0.225,275.78,82.83,56.42,69.63,10
824,2001,45,0.192,272.3,78.49,57.17,67.83,10
825,2001,46,0.161,268.92,73.46,57.6,65.53,10
826,2001,47,0.128,265.35,66.99,60.46,63.73,10
827,2001,48,0.092,260.66,50.88,70.38,60.63,10
828,2001,49,0.07,256.34,41.07,79.75,60.41,10
829,2001,50,0.056,253.19,33.62,83.21,58.41,10
830,2001,51,0.048,250.26,30.99,85.14,58.07,10
831,2001,52,0.044,248.55,30.96,85.67,58.31,10
832,2002,1,0.041,248.11,29.89,84.97,57.43,10
833,2002,2,0.04,250.16,29.51,78.96,54.23,10
834,2002,3,0.046,254.63,38.84,63.57,51.21,10
835,2002,4,0.062,260.14,54.58,44.6,49.59,10
836,2002,5,0.081,265.34,66.84,31.13,48.98,10
837,2002,6,0.099,269.29,71.97,23.9,47.93,10
838,2002,7,0.117,272.63,77.92,17.84,47.88,10
839,2002,8,0.13,275.05,80.15,15.92,48.04,10
840,2002,9,0.147,277.48,84.15,14.74,49.45,10
841,2002,10,0.158,279.92,84.17,13.56,48.87,10
842,2002,11,0.176,282.28,85.8,9.82,47.81,10
843,2002,12,0.19,284.05,85.43,13.24,49.34,10
844,2002,13,0.201,285.03,81.02,18.66,49.84,10
845,2002,14,0.214,285.83,75.14,23.2,49.17,10
846,2002,15,0.232,287.23,69.46,26.73,48.1,10
847,2002,16,0.262,288.96,67.5,30.42,48.96,10
848,2002,17,0.305,290.83,71.47,31.18,51.32,10
849,2002,18,0.356,292.28,78.18,32.41,55.29,10
850,2002,19,0.393,293.16,79.21,36.7,57.95,10
851,2002,20,0.419,293.39,77.84,45.75,61.79,10
852,2002,21,0.435,293.36,73.64,54.56,64.1,10
853,2002,22,0.448,293.79,70.57,55.43,63.0,10
854,2002,23,0.46,294.18,70.3,54.98,62.64,10
855,2002,24,0.47,294.84,72.4,50.31,61.36,10
856,2002,25,0.473,295.58,74.0,42.66,58.33,10
857,2002,26,0.467,296.05,71.19,37.52,54.36,10
858,2002,27,0.455,296.42,65.26,33.89,49.57,10
859,2002,28,0.437,296.67,58.95,29.79,44.37,10
860,2002,29,0.419,296.65,53.18,29.37,41.27,10
861,2002,30,0.405,296.23,50.52,35.51,43.02,10
862,2002,31,0.397,295.91,49.81,39.11,44.46,10
863,2002,32,0.392,295.77,49.93,39.83,44.88,10
864,2002,33,0.38,295.36,46.3,42.08,44.19,10
865,2002,34,0.361,294.49,40.12,47.59,43.86,10
866,2002,35,0.334,293.0,34.34,55.14,44.74,10
867,2002,36,0.304,291.38,30.59,57.18,43.89,10
868,2002,37,0.273,288.34,25.86,70.22,48.04,10
869,2002,38,0.242,285.37,19.74,82.92,51.33,10
870,2002,39,0.22,283.75,17.83,86.6,52.22,10
871,2002,40,0.206,282.73,19.14,84.25,51.69,10
872,2002,41,0.188,280.85,18.87,84.03,51.45,10
873,2002,42,0.165,278.56,18.01,84.92,51.46,10
874,2002,43,0.14,276.24,17.13,79.04,48.09,10
875,2002,44,0.123,274.42,19.61,65.29,42.45,10
876,2002,45,0.11,272.64,24.79,53.6,39.19,10
877,2002,46,0.098,269.97,28.98,50.99,39.98,10
878,2002,47,0.088,267.49,35.56,49.77,42.67,10
879,2002,48,0.081,265.28,41.71,49.51,45.61,10
880,2002,49,0.076,263.44,46.9,49.17,48.04,10
881,2002,50,0.069,260.9,46.82,51.38,49.1,10
882,2002,51,0.063,259.1,47.12,50.51,48.81,10
883,2002,52,0.059,258.84,46.83,47.49,47.16,10
884,2003,1,0.056,258.91,45.41,46.21,45.81,10
885,2003,2,0.051,258.62,40.62,49.11,44.86,10
886,2003,3,0.047,258.76,38.87,49.89,44.38,10
887,2003,4,0.043,258.61,35.26,51.12,43.19,10
888,2003,5,0.039,258.63,29.08,53.99,41.54,10
889,2003,6,0.037,258.86,23.93,57.49,40.71,10
890,2003,7,0.036,259.61,21.57,59.72,40.64,10
891,2003,8,0.036,260.67,20.06,63.67,41.87,10
892,2003,9,0.04,262.63,20.78,65.94,43.36,10
893,2003,10,0.05,265.28,23.45,64.06,43.75,10
894,2003,11,0.069,268.43,28.98,59.01,44.0,10
895,2003,12,0.095,272.4,36.34,55.53,45.94,10
896,2003,13,0.122,276.55,41.06,52.68,46.87,10
897,2003,14,0.151,280.43,44.21,50.78,47.49,10
898,2003,15,0.182,284.52,45.87,44.58,45.23,10
899,2003,16,0.216,288.85,47.51,31.57,39.54,10
900,2003,17,0.258,292.18,51.45,19.87,35.66,10
901,2003,18,0.304,294.97,56.74,10.34,33.54,10
902,2003,19,0.344,297.2,58.92,5.53,32.23,10
903,2003,20,0.377,298.5,59.16,4.82,31.99,10
904,2003,21,0.402,298.95,57.55,6.13,31.84,10
905,2003,22,0.42,299.12,55.6,8.24,31.92,10
906,2003,23,0.429,298.99,52.32,11.11,31.72,10
907,2003,24,0.427,298.13,46.21,17.63,31.92,10
908,2003,25,0.417,296.96,39.23,28.12,33.67,10
909,2003,26,0.403,295.86,32.37,40.1,36.23,10
910,2003,27,0.396,295.18,30.28,48.91,39.6,10
911,2003,28,0.398,294.96,35.17,51.64,43.4,10
912,2003,29,0.404,294.87,44.58,53.29,48.94,10
913,2003,30,0.409,294.86,53.59,53.45,53.52,10
914,2003,31,0.413,294.95,59.81,51.53,55.67,10
915,2003,32,0.411,294.72,62.26,53.44,57.85,10
916,2003,33,0.404,294.35,61.86,55.61,58.74,10
917,2003,34,0.393,293.52,61.09,60.19,60.64,10
918,2003,35,0.383,292.89,64.65,56.76,60.7,10
919,2003,36,0.371,292.17,67.82,49.17,58.5,10
920,2003,37,0.352,290.87,67.27,47.36,57.32,10
921,2003,38,0.33,289.44,64.58,46.88,55.73,10
922,2003,39,0.301,287.41,59.38,52.13,55.76,10
923,2003,40,0.272,284.79,53.66,63.62,58.64,10
924,2003,41,0.246,282.34,51.21,68.04,59.62,10
925,2003,42,0.223,279.88,50.55,71.87,61.21,10
926,2003,43,0.2,278.11,52.07,63.9,57.98,10
927,2003,44,0.18,276.77,54.89,48.31,51.6,10
928,2003,45,0.156,275.54,54.68,35.22,44.95,10
929,2003,46,0.135,273.8,54.98,29.7,42.34,10
930,2003,47,0.119,271.79,59.61,28.37,43.99,10
931,2003,48,0.109,269.69,64.88,29.8,47.34,10
932,2003,49,0.103,267.25,70.73,33.27,52.0,10
933,2003,50,0.097,263.98,73.07,38.89,55.98,10
934,2003,51,0.091,260.03,75.68,46.63,61.15,10
935,2003,52,0.078,254.2,67.68,65.13,66.4,10
936,2005,1,0.071,258.94,62.22,45.68,53.95,10
937,2005,2,0.066,257.06,57.68,54.4,56.04,10
938,2005,3,0.061,256.1,53.61,58.94,56.28,10
939,2005,4,0.055,253.99,47.43,66.26,56.85,10
940,2005,5,0.046,251.07,36.17,76.61,56.39,10
941,2005,6,0.04,248.07,26.83,87.05,56.94,10
942,2005,7,0.038,247.81,22.93,90.28,56.61,10
943,2005,8,0.04,248.6,22.75,93.13,57.94,10
944,2005,9,0.045,249.96,24.14,95.11,59.63,10
945,2005,10,0.051,253.0,24.34,93.93,59.14,10
946,2005,11,0.063,258.87,26.21,87.92,57.06,10
947,2005,12,0.089,267.02,33.28,74.19,53.73,10
948,2005,13,0.121,273.87,40.73,63.36,52.05,10
949,2005,14,0.151,279.19,44.33,57.14,50.73,10
950,2005,15,0.179,283.53,44.75,51.04,47.9,10
951,2005,16,0.211,286.37,44.99,50.48,47.74,10
952,2005,17,0.249,287.46,47.59,60.16,53.87,10
953,2005,18,0.297,289.01,53.81,62.34,58.07,10
954,2005,19,0.343,290.46,58.75,61.73,60.24,10
955,2005,20,0.386,291.99,63.36,59.11,61.24,10
956,2005,21,0.418,293.03,65.49,57.98,61.73,10
957,2005,22,0.447,294.08,69.8,52.69,61.24,10
958,2005,23,0.466,294.57,73.59,50.93,62.26,10
959,2005,24,0.476,295.02,76.08,47.89,61.98,10
960,2005,25,0.48,295.41,77.93,44.39,61.16,10
961,2005,26,0.476,295.54,76.48,43.54,60.01,10
